Expense,Planned/Rea,Type,Date,Month,Year,Amount,Comments,Account
Glasses and contacts,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Bike repair,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Clothes,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Hobby,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Dentist,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Phone,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Dentist,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Hobby,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Psicologist,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Misc,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Presents,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Phone,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Presents,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Travel personal,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Psicologist,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Akasse,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Bike repair,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Clothes,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Dentist,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Hobby,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Food,Rea,🛒 Groceries,01/01/26,1,2026,-3727,,Joint
Food,Rea,🛒 Groceries,01/02/26,2,2026,-5688,,Joint
Food,Rea,🛒 Groceries,01/03/26,3,2026,-5604,,Joint
Food,Rea,🛒 Groceries,01/04/26,4,2026,,,Joint
Food,Rea,🛒 Groceries,01/05/26,5,2026,,,Joint
Misc,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Bike repair,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Misc,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Phone,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Misc,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Travel personal,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Phone,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Massages,Rea,💊 Health,01/01/26,1,2026,0,,Joint
Pharmacy,Rea,💊 Health,01/01/26,1,2026,-87,,Joint
Massages,Rea,💊 Health,01/02/26,2,2026,0,,Joint
Pharmacy,Rea,💊 Health,01/02/26,2,2026,0,,Joint
Pharmacy,Rea,💊 Health,01/03/26,3,2026,-57,,Joint
Massages,Rea,💊 Health,01/04/26,4,2026,,,Joint
Massages,Rea,💊 Health,01/04/26,4,2026,,,Joint
Pharmacy,Rea,💊 Health,01/04/26,4,2026,,,Joint
Massages,Rea,💊 Health,01/05/26,5,2026,,,Joint
Pharmacy,Rea,💊 Health,01/05/26,5,2026,,,Joint
Phone,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Presents,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Dentist,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Presents,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Dentist,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Psicologist,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Presents,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Psicologist,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Bars & Restaurants,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Rejsekort,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Travel personal,Rea,👩 Anna,01/11/26,11,2026,,,Anna
Bars & Restaurants,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Anna's Salary,Rea,💰 Income,01/01/26,1,2026,32106,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/01/26,1,2026,4809,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/01/26,1,2026,4809,,Joint
Carlos Salary,Rea,💰 Income,01/01/26,1,2026,42165,,Joint
Anna Skat Return,Rea,💰 Income,01/02/26,2,2026,0,,Joint
Anna's Salary,Rea,💰 Income,01/02/26,2,2026,32050,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/02/26,2,2026,0,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/02/26,2,2026,0,,Joint
Carlos Salary,Rea,💰 Income,01/02/26,2,2026,37651,,Joint
Carlos Skat return,Rea,💰 Income,01/02/26,2,2026,0,,Joint
Misc,Rea,💰 Income,01/02/26,2,2026,0,,Joint
Anna Skat Return,Rea,💰 Income,01/03/26,3,2026,0,,Joint
Anna's Salary,Rea,💰 Income,01/03/26,3,2026,49404,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/03/26,3,2026,0,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/03/26,3,2026,0,,Joint
Carlos Salary,Rea,💰 Income,01/03/26,3,2026,57150,,Joint
Carlos Skat return,Rea,💰 Income,01/03/26,3,2026,0,,Joint
Anna Skat Return,Rea,💰 Income,01/04/26,4,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/04/26,4,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/04/26,4,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/04/26,4,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/04/26,4,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/04/26,4,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/05/26,5,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/05/26,5,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/05/26,5,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/05/26,5,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/05/26,5,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/05/26,5,2026,,,Joint
Psicologist,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Travel personal,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Clothes,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Flight Tickets,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Clothes,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Hobby,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Misc,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Phone,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Presents,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Dentist,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Travel personal,Rea,👩 Anna,01/09/26,9,2026,,,Anna
Flight Tickets,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Travel personal,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Clothes,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Flight Tickets,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Dentist,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/08/26,8,2026,,,Personal
Presents,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Clothes,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Bike repair,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Dentist,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Presents,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Presents,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Dentist,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/12/26,12,2026,,,Personal
Akasse,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Clothes,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Dentist,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Misc,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Misc,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Danmark forsikring,Rea,💊 Health,01/01/26,1,2026,-870,,Joint
Content Insurance,Rea,🏠 Home,01/01/26,1,2026,-235,,Joint
House Insurance,Rea,🏠 Home,01/02/26,2,2026,-7816,,Joint
Danmark forsikring,Rea,💊 Health,01/02/26,2,2026,0,,Joint
House Insurance,Rea,🏠 Home,01/02/26,2,2026,6711,Refusionopgorelse,Joint
Content Insurance,Rea,🏠 Home,01/02/26,2,2026,-235,,Joint
Danmark forsikring,Rea,💊 Health,01/03/26,3,2026,0,,Joint
Content Insurance,Rea,🏠 Home,01/03/26,3,2026,-242,,Joint
Danmark forsikring,Rea,💊 Health,01/04/26,4,2026,-435,,Joint
Content Insurance,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/05/26,5,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Rejsekort,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Psicologist,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Subscriptions,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/10/26,10,2026,,,Personal
Presents,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Activities,Rea,👶 Kids,01/01/26,1,2026,0,,Joint
Clothes,Rea,👶 Kids,01/01/26,1,2026,-530,,Joint
Kindergarden,Rea,👶 Kids,01/01/26,1,2026,-6856,,Joint
Misc,Rea,👶 Kids,01/01/26,1,2026,0,,Joint
Activities,Rea,👶 Kids,01/02/26,2,2026,0,,Joint
Clothes,Rea,👶 Kids,01/02/26,2,2026,-223,,Joint
Kindergarden,Rea,👶 Kids,01/02/26,2,2026,-6856,,Joint
Activities,Rea,👶 Kids,01/03/26,3,2026,-387,legeland,Joint
Clothes,Rea,👶 Kids,01/03/26,3,2026,-1204,Helmet & Pijamas,Joint
Kindergarden,Rea,👶 Kids,01/03/26,3,2026,-6856,,Joint
Activities,Rea,👶 Kids,01/04/26,4,2026,,,Joint
Clothes,Rea,👶 Kids,01/04/26,4,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/04/26,4,2026,,,Joint
Misc,Rea,👶 Kids,01/04/26,4,2026,,,Joint
Activities,Rea,👶 Kids,01/05/26,5,2026,,,Joint
Clothes,Rea,👶 Kids,01/05/26,5,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/05/26,5,2026,,,Joint
Misc,Rea,👶 Kids,01/05/26,5,2026,,,Joint
Presents,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/06/26,6,2026,,,Personal
Activities,Rea,🎉 Entertainment,01/06/26,6,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/06/26,6,2026,,,Joint
Travel personal,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Clothes,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Dentist,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/09/26,9,2026,,,Personal
Activities,Rea,🎉 Entertainment,01/08/26,8,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/08/26,8,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/08/26,8,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/08/26,8,2026,,,Joint
Activities,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Activities,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Subscriptions,Rea,👨 Carlos,01/11/26,11,2026,,,Personal
Bars & Restaurants,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Activities,Rea,🎉 Entertainment,01/12/26,12,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/12/26,12,2026,,,Joint
Port Aventura,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Netflix,Rea,🎉 Entertainment,01/12/26,12,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/12/26,12,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/12/26,12,2026,,,Joint
Activities,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Presents,Rea,🎁 Presents,01/01/26,1,2026,-1118,"avi, yaya and elna",Joint
Presents,Rea,🎁 Presents,01/02/26,2,2026,-900,Emil's & Laia's birthday,Joint
Presents,Rea,🎁 Presents,01/03/26,3,2026,-278,Annas mum present,Joint
Presents,Rea,🎁 Presents,01/04/26,4,2026,,,Joint
Presents,Rea,🎁 Presents,01/05/26,5,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/06/26,6,2026,,,Joint
Music Forening,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Bars & Restaurants,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Netflix,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/01/26,1,2026,0,,Joint
Gear,Rea,🛍️ Shopping,01/02/26,2,2026,0,,Joint
Gear,Rea,🛍️ Shopping,01/04/26,4,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/05/26,5,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/06/26,6,2026,,,Joint
Rejsekort,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Port Aventura,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Netflix,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
TV2Play,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/01/26,1,2026,0,,Joint
Accomodation,Rea,✈️ Traveling,01/01/26,1,2026,0,,Joint
Transport,Rea,✈️ Traveling,01/01/26,1,2026,-247,Taxi to Airport,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/01/26,1,2026,0,,Joint
Flight Tickets,Rea,✈️ Traveling,01/02/26,2,2026,0,,Joint
Accomodation,Rea,✈️ Traveling,01/02/26,2,2026,0,,Joint
Transport,Rea,✈️ Traveling,01/02/26,2,2026,0,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/02/26,2,2026,0,,Joint
Transport,Rea,✈️ Traveling,01/04/26,4,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/04/26,4,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/04/26,4,2026,,,Joint
Transport,Rea,✈️ Traveling,01/04/26,4,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/04/26,4,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/05/26,5,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/05/26,5,2026,,,Joint
Transport,Rea,✈️ Traveling,01/05/26,5,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/05/26,5,2026,,,Joint
Massages,Rea,💊 Health,01/06/26,6,2026,,,Joint
Pharmacy,Rea,💊 Health,01/06/26,6,2026,,,Joint
Pharmacy,Rea,💊 Health,01/06/26,6,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/06/26,6,2026,,,Joint
Dentist,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/07/26,7,2026,,,Personal
Subscriptions,Rea,🎉 Entertainment,01/07/26,7,2026,,,Joint
Pharmacy,Rea,💊 Health,01/07/26,7,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/07/26,7,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
TV2Play,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Youtube,Rea,🎉 Entertainment,01/09/26,9,2026,,,Joint
Massages,Rea,💊 Health,01/08/26,8,2026,,,Joint
Pharmacy,Rea,💊 Health,01/08/26,8,2026,,,Joint
Massages,Rea,💊 Health,01/09/26,9,2026,,,Joint
Pharmacy,Rea,💊 Health,01/09/26,9,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/08/26,8,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/09/26,9,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Youtube,Rea,🎉 Entertainment,01/10/26,10,2026,,,Joint
TV2Play,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/10/26,10,2026,,,Joint
Youtube,Rea,🎉 Entertainment,01/11/26,11,2026,,,Joint
Massages,Rea,💊 Health,01/12/26,12,2026,,,Joint
Pharmacy,Rea,💊 Health,01/12/26,12,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/12/26,12,2026,,,Joint
Danmark forsikring,Rea,💊 Health,01/11/26,11,2026,,,Joint
Electricity,Rea,🏠 Home,01/01/26,1,2026,-584,,Joint
Hot Water / Gas,Rea,🏠 Home,01/01/26,1,2026,-885,,Joint
Water,Rea,🏠 Home,01/01/26,1,2026,-200,,Joint
Electricity,Rea,🏠 Home,01/02/26,2,2026,-494,,Joint
Hot Water / Gas,Rea,🏠 Home,01/02/26,2,2026,-885,,Joint
Water,Rea,🏠 Home,01/02/26,2,2026,-200,,Joint
Electricity,Rea,🏠 Home,01/03/26,3,2026,-402,,Joint
Hot Water / Gas,Rea,🏠 Home,01/03/26,3,2026,0,,Joint
Mortgage,Rea,🏠 Home,01/03/26,3,2026,-30574,,Joint
Maintanance,Rea,🏠 Home,01/03/26,3,2026,-668,,Joint
Water,Rea,🏠 Home,01/03/26,3,2026,,,Joint
Electricity,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Water,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Electricity,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Water,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Presents,Rea,🎁 Presents,01/06/26,6,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/06/26,6,2026,,,Joint
Presents,Rea,🎁 Presents,01/07/26,7,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/07/26,7,2026,,,Joint
Presents,Rea,🎁 Presents,01/08/26,8,2026,,,Joint
Presents,Rea,🎁 Presents,01/09/26,9,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/08/26,8,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/09/26,9,2026,,,Joint
Massages,Rea,💊 Health,01/10/26,10,2026,,,Joint
Massages,Rea,💊 Health,01/11/26,11,2026,,,Joint
Pharmacy,Rea,💊 Health,01/10/26,10,2026,,,Joint
Pharmacy,Rea,💊 Health,01/11/26,11,2026,,,Joint
Presents,Rea,🎁 Presents,01/10/26,10,2026,,,Joint
Presents,Rea,🎁 Presents,01/12/26,12,2026,,,Joint
Presents,Rea,🎁 Presents,01/11/26,11,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/10/26,10,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/12/26,12,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Gear,Rea,🛍️ Shopping,01/11/26,11,2026,,,Joint
